Path,URL,Size in bytes (optional but recommended),MD5 Hash (optional but recommended),Filter Terms (optional),Overwrite (optional),Comments (optional)
docs/CD-i/Manuals/Inca.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FInca.pdf,1856576,27ce773d695d35237ef301671c11b500,,,Inca.pdf
docs/CD-i/Manuals/International Tennis Open.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FInternational%20Tennis%20Open.pdf,1357509,0a7fe914cdb234286e7e035224e8045f,,,International Tennis Open.pdf
"docs/CD-i/Manuals/Joker_s Wild! Jr., The.pdf",https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FJoker_s%20Wild%21%20Jr.%2C%20The.pdf,796260,63ce105d0960d546db70f9bb1f6b6291,,,"Joker_s Wild! Jr., The.pdf"
docs/CD-i/Manuals/Kether.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FKether.pdf,1581809,5c4ecac8bb9095b442900df87e73c277,,,Kether.pdf
docs/CD-i/Manuals/Kingdom - The Far Reaches.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FKingdom%20-%20The%20Far%20Reaches.pdf,1369526,0db2b8bb441213c17899fd46ab7fd3e1,,,Kingdom - The Far Reaches.pdf
docs/CD-i/Manuals/Kingdom II - Shadoan.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FKingdom%20II%20-%20Shadoan.pdf,977384,5ad867b0431bec86971541ef62a0b4c7,,,Kingdom II - Shadoan.pdf
docs/CD-i/Manuals/Lemmings.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FLemmings.pdf,1262059,0789f35c5207afb5328aba1a2fea119a,,,Lemmings.pdf
docs/CD-i/Manuals/Link - The Faces of Evil.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FLink%20-%20The%20Faces%20of%20Evil.pdf,1416008,e95dc25e1d257995b39390a8980d86c3,,,Link - The Faces of Evil.pdf
docs/CD-i/Manuals/Litil Divil.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FLitil%20Divil.pdf,3146395,3c3bc452974bcafb8177e0a1cbdef387,,,Litil Divil.pdf
docs/CD-i/Manuals/Lords of the Rising Sun.pdf,https://archive.org/download/mister-manuals/1991_Philips%20CD-i.zip/1991_Philips%20CD-i%2FLords%20of%20the%20Rising%20Sun.pdf,1771038,ff9e31f385768d2bb24878bccdcd8f80,,,Lords of the Rising Sun.pdf
